time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windBearing,visibility,cloudCover,pressure,precipType,precipAccumulation,site_catid
2013-01-23T06:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-12.86,-26.25,-18.8,0.74,5.38,240,10,0.71,1023.4,NA,NA,27-137-7001
2013-01-23T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-13.27,-26.42,-19.72,0.72,5.19,240,10,0.53,1022.93,NA,NA,27-137-7001
2013-01-23T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-13.69,-26.06,-20.37,0.71,4.7,252,9.83,0.85,1022.63,NA,NA,27-137-7001
2013-01-23T09:00:00Z,Overcast,cloudy,0,0,-11.43,-20.63,-17.23,0.74,3.33,247,9.89,0.96,1022.84,NA,NA,27-137-7001
2013-01-23T10:00:00Z,Overcast,cloudy,0,0,-8.11,-19.01,-14.08,0.74,4.4,246,6.7,0.97,1022.1,NA,NA,27-137-7001
2013-01-23T11:00:00Z,Overcast,cloudy,0,0,-5.48,-14.13,-10.85,0.77,3.46,234,4.69,1,1021.57,NA,NA,27-137-7001
2013-01-23T12:00:00Z,Overcast,cloudy,0,0,-4.88,-14.46,-10.49,0.76,3.97,238,4.28,0.96,1020.95,NA,NA,27-137-7001
2013-01-23T13:00:00Z,Overcast,cloudy,0,0,-3.48,-3.48,-8.94,0.77,2.67,252,4.39,1,1020.76,NA,NA,27-137-7001
2013-01-23T14:00:00Z,Overcast,cloudy,0,0,-3.06,-12.92,-8.3,0.78,4.28,258,4.06,0.94,1020.21,NA,NA,27-137-7001
2013-01-23T15:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-0.96,-17.24,-7.16,0.74,10.14,294,4.58,0.82,1020.59,NA,NA,27-137-7001
2013-01-23T16:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,0.19,-17.79,-7.89,0.68,12.82,307,3.55,0.78,1021.43,NA,NA,27-137-7001
2013-01-23T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,0.31,-19.94,-9.92,0.61,16.68,311,4.02,0.83,1022.26,NA,NA,27-137-7001
2013-01-23T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-1.24,-22.11,-11.41,0.61,16.98,319,3.7,0.79,1023.08,NA,NA,27-137-7001
2013-01-23T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-2.33,-23.09,-13.41,0.58,16.22,319,5.48,0.81,1024.37,NA,NA,27-137-7001
2013-01-23T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-3.2,-23.8,-15.78,0.54,15.51,328,8.33,0.76,1025.95,NA,NA,27-137-7001
2013-01-23T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-4.66,-25.13,-16.83,0.55,14.62,336,8.53,0.55,1027.88,NA,NA,27-137-7001
2013-01-23T22:00:00Z,Clear,clear-day,0,0,-5.74,-23.68,-17.34,0.56,10.74,332,9.68,0.22,1029.44,NA,NA,27-137-7001
2013-01-23T23:00:00Z,Clear,clear-night,0,0,-7.47,-25.08,-18.16,0.58,9.87,327,9.88,0.14,1031.18,NA,NA,27-137-7001
2013-01-24T00:00:00Z,Clear,clear-night,0,0,-9.09,-25.78,-18.74,0.61,8.55,319,9.89,0.13,1033.03,NA,NA,27-137-7001
2013-01-24T01:00:00Z,Clear,clear-night,0,0,-10.21,-26.47,-19.17,0.63,7.93,328,10,0.04,1034.84,NA,NA,27-137-7001
2013-01-24T02:00:00Z,Clear,clear-night,0,0,-11.49,-25.87,-20.25,0.64,6.21,336,10,0,1035.43,NA,NA,27-137-7001
2013-01-24T03:00:00Z,Clear,clear-night,0,0,-13.74,-28.9,-22.22,0.64,6.46,341,10,0,1035.99,NA,NA,27-137-7001
2013-01-24T04:00:00Z,Clear,clear-night,0,0,-14.97,-31.61,-23.04,0.66,7.39,343,10,0.01,1036.8,NA,NA,27-137-7001
2013-01-24T05:00:00Z,Clear,clear-night,0,0,-16.71,-29.48,-24.43,0.67,4.64,344,10,0,1037.46,NA,NA,27-137-7001
2013-01-22T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-18.15,-34.31,-25.02,0.7,6.55,307,7.83,0.55,1026,NA,NA,27-137-7001
2013-01-22T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-18.67,-34.62,-26.2,0.67,6.33,302,8.98,0.5,1026.19,NA,NA,27-137-7001
2013-01-22T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-19.77,-34.48,-27.35,0.67,5.43,299,9.05,0.46,1027.3,NA,NA,27-137-7001
2013-01-22T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-20.17,-36.17,-28.19,0.65,6.18,294,6.96,0.46,1027.32,NA,NA,27-137-7001
2013-01-22T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-21.56,-35.78,-28.78,0.68,4.97,290,7.35,0.46,1027.6,NA,NA,27-137-7001
2013-01-22T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-22.74,-36.19,-29.87,0.68,4.48,273,9.79,0.43,1027.9,NA,NA,27-137-7001
2013-01-22T12:00:00Z,Clear,clear-night,0,0,-23.31,-23.31,-30.31,0.68,2.31,273,9.78,0.06,1028.57,NA,NA,27-137-7001
2013-01-22T13:00:00Z,Clear,clear-night,0,0,-25.28,-37.23,-32.67,0.67,3.65,276,9.75,0.09,1028.09,NA,NA,27-137-7001
2013-01-22T14:00:00Z,Clear,clear-day,0,0,-24.55,-37.29,-31.35,0.69,4.02,246,9.77,0,1027.85,NA,NA,27-137-7001
2013-01-22T15:00:00Z,Clear,clear-day,0,0,-19.42,-19.42,-26.36,0.69,2,262,9.6,0.08,1028.24,NA,NA,27-137-7001
2013-01-22T16:00:00Z,Clear,clear-day,0,0,-14.76,-25.72,-22.19,0.68,3.9,273,9.77,0.01,1028.24,NA,NA,27-137-7001
2013-01-22T17:00:00Z,Clear,clear-day,0,0,-9.99,-21.43,-18.73,0.64,4.53,273,9.88,0.05,1028.22,NA,NA,27-137-7001
2013-01-22T18:00:00Z,Clear,clear-day,0,0,-7.13,-18.17,-16.78,0.62,4.57,286,10,0.03,1027.58,NA,NA,27-137-7001
2013-01-22T19:00:00Z,Clear,clear-day,0,0,-5.33,-19.13,-15.48,0.6,6.7,259,10,0.01,1026.94,NA,NA,27-137-7001
2013-01-22T20:00:00Z,Clear,clear-day,0,0,-2.61,-15.64,-14.44,0.56,6.51,260,10,0.01,1026.28,NA,NA,27-137-7001
2013-01-22T21:00:00Z,Clear,clear-day,0,0,-1.65,-14.76,-14.49,0.53,6.75,257,10,0.01,1026.2,NA,NA,27-137-7001
2013-01-22T22:00:00Z,Clear,clear-day,0,0,-1.93,-15.14,-14.22,0.55,6.78,250,10,0.01,1026.16,NA,NA,27-137-7001
2013-01-22T23:00:00Z,Clear,clear-night,0,0,-4.08,-14.32,-14.11,0.61,4.4,246,10,0.01,1025.9,NA,NA,27-137-7001
2013-01-23T00:00:00Z,Clear,clear-night,0,0,-7,-7,-15.15,0.67,1.99,236,10,0.11,1025.81,NA,NA,27-137-7001
2013-01-23T01:00:00Z,Clear,clear-night,0,0,-9.72,-20.84,-16.47,0.71,4.38,238,10,0.01,1025.39,NA,NA,27-137-7001
2013-01-23T02:00:00Z,Clear,clear-night,0,0,-8.77,-18.07,-16.39,0.68,3.54,226,10,0.1,1024.86,NA,NA,27-137-7001
2013-01-23T03:00:00Z,Clear,clear-night,0,0,-10.77,-21.95,-17.52,0.71,4.32,231,10,0.06,1024.58,NA,NA,27-137-7001
2013-01-23T04:00:00Z,Clear,clear-night,0,0,-11.97,-23.17,-19.18,0.69,4.23,239,9.84,0.13,1024.43,NA,NA,27-137-7001
2013-01-23T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-11.89,-22.1,-17.88,0.74,3.75,240,10,0.64,1024.07,NA,NA,27-137-7001
2013-01-21T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-12.9,-31.81,-20.87,0.66,9.88,292,9.47,0.28,1024.26,NA,NA,27-137-7001
2013-01-21T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-14.22,-32.13,-22.02,0.67,8.61,294,9.51,0.26,1024,NA,NA,27-137-7001
2013-01-21T08:00:00Z,Clear,clear-night,0,0,-15.39,-34.31,-23.86,0.64,9.31,290,9.51,0.14,1024.3,NA,NA,27-137-7001
2013-01-21T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-16.38,-36.58,-25.03,0.63,10.36,292,7.65,0.53,1024.39,NA,NA,27-137-7001
2013-01-21T10:00:00Z,Clear,clear-night,0,0,-17.47,-37.37,-25.5,0.65,9.78,291,9.86,0.1,1024.3,NA,NA,27-137-7001
2013-01-21T11:00:00Z,Clear,clear-night,0,0,-18.41,-37.56,-25.97,0.67,8.87,287,9.49,0.09,1024.15,NA,NA,27-137-7001
2013-01-21T12:00:00Z,Clear,clear-night,0,0,-19.01,-37.44,-27.04,0.65,8.14,287,9.63,0.17,1024.32,NA,NA,27-137-7001
2013-01-21T13:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-20.58,-39.16,-27.76,0.68,7.99,284,9.56,0.3,1024.66,NA,NA,27-137-7001
2013-01-21T14:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-20.71,-39.38,-27.96,0.68,8.03,286,8.74,0.25,1024.88,NA,NA,27-137-7001
2013-01-21T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-19.03,-37.44,-26.7,0.67,8.12,287,9.46,0.26,1025.26,NA,NA,27-137-7001
2013-01-21T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-17.1,-38.5,-26.17,0.62,11.47,294,8.05,0.35,1025.56,NA,NA,27-137-7001
2013-01-21T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-15.48,-37.17,-25.48,0.59,12.29,302,6.61,0.77,1025.64,NA,NA,27-137-7001
2013-01-21T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-13.6,-34.75,-24.27,0.57,12.22,305,6.29,0.8,1025.03,NA,NA,27-137-7001
2013-01-21T19:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-11.59,-31.97,-22.67,0.57,11.92,294,6.39,0.82,1024.35,NA,NA,27-137-7001
2013-01-21T20:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-10.44,-31.37,-22.18,0.55,13.01,285,7.27,0.81,1023.99,NA,NA,27-137-7001
2013-01-21T21:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-9.94,-29.77,-21.52,0.55,11.76,288,6.03,0.74,1024.03,NA,NA,27-137-7001
2013-01-21T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-10.34,-28.05,-20.8,0.59,9.26,287,8.96,0.41,1024.22,NA,NA,27-137-7001
2013-01-21T23:00:00Z,Clear,clear-night,0,0,-12.78,-27.38,-21.86,0.63,6.19,280,10,0.05,1024.56,NA,NA,27-137-7001
2013-01-22T00:00:00Z,Clear,clear-night,0,0,-13.92,-28.32,-22.72,0.63,5.91,277,9.72,0.07,1024.84,NA,NA,27-137-7001
2013-01-22T01:00:00Z,Clear,clear-night,0,0,-14.83,-30.09,-23.19,0.65,6.38,280,9.61,0.11,1025.01,NA,NA,27-137-7001
2013-01-22T02:00:00Z,Clear,clear-night,0,0,-16.18,-31.67,-24.19,0.66,6.35,283,9.72,0.05,1025.2,NA,NA,27-137-7001
2013-01-22T03:00:00Z,Clear,clear-night,0,0,-16.57,-32.85,-23.88,0.68,6.86,277,9.55,0.16,1025.31,NA,NA,27-137-7001
2013-01-22T04:00:00Z,Clear,clear-night,0,0,-16.9,-34.12,-23.72,0.7,7.53,294,9.46,0.13,1025.58,NA,NA,27-137-7001
2013-01-22T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-17.68,-33.76,-24.76,0.69,6.55,292,9.75,0.27,1025.94,NA,NA,27-137-7001
2013-01-20T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-3.71,-21.7,-10.28,0.73,11.42,315,7.17,0.45,1021.83,NA,NA,27-137-7001
2013-01-20T07:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-5.21,-22.39,-11.65,0.73,10,315,7.83,0.43,1022.34,NA,NA,27-137-7001
2013-01-20T08:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-6.73,-24.97,-12.67,0.74,10.81,320,7.88,0.4,1023.19,NA,NA,27-137-7001
2013-01-20T09:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-8.37,-23.61,-14.18,0.75,7.38,308,6.72,0.44,1024.32,NA,NA,27-137-7001
2013-01-20T10:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-9.52,-25.87,-14.99,0.76,8.14,297,7.25,0.44,1024.79,NA,NA,27-137-7001
2013-01-20T11:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-9.96,-26.67,-15.94,0.74,8.38,289,8.97,0.26,1025.87,NA,NA,27-137-7001
2013-01-20T12:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-10.46,-26.18,-16.77,0.73,7.42,297,7.27,0.4,1026.32,NA,NA,27-137-7001
2013-01-20T13:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-11.69,-24.04,-17.8,0.73,4.89,292,9.1,0.47,1026.72,NA,NA,27-137-7001
2013-01-20T14:00:00Z,Clear,clear-day,0,0,-13.28,-24.85,-18.83,0.75,4.31,288,8.83,0.22,1027.04,NA,NA,27-137-7001
2013-01-20T15:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-10.83,-23.79,-17.63,0.71,5.35,293,8.69,0.29,1027.21,NA,NA,27-137-7001
2013-01-20T16:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-8.7,-22.44,-15.69,0.7,6.14,281,9.38,0.51,1027.79,NA,NA,27-137-7001
2013-01-20T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-6.42,-19.7,-13.68,0.7,6.13,271,5.29,0.79,1027.89,NA,NA,27-137-7001
2013-01-20T18:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,-4.33,-18.16,-12.79,0.66,6.9,284,7.34,0.7,1027.23,NA,NA,27-137-7001
2013-01-20T19:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-2.23,-17.83,-12.41,0.61,9.02,280,8.88,0.47,1026.58,NA,NA,27-137-7001
2013-01-20T20:00:00Z,Clear,clear-day,0,0,-0.42,-14.68,-10.82,0.6,8.05,273,9.35,0.24,1025.9,NA,NA,27-137-7001
2013-01-20T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-0.19,-15.93,-10.31,0.61,9.72,274,7.82,0.4,1025.58,NA,NA,27-137-7001
2013-01-20T22:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,-1.75,-16.04,-9.48,0.69,7.79,273,8.74,0.39,1025.26,NA,NA,27-137-7001
2013-01-20T23:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-3.68,-15.36,-11.45,0.68,5.36,269,9.67,0.33,1024.98,NA,NA,27-137-7001
2013-01-21T00:00:00Z,Clear,clear-night,0,0,-6.9,-17.59,-13.09,0.74,4.4,261,9.83,0.11,1024.94,NA,NA,27-137-7001
2013-01-21T01:00:00Z,Clear,clear-night,0,0,-7.49,-20.27,-13.92,0.73,5.63,271,9.47,0.14,1024.71,NA,NA,27-137-7001
2013-01-21T02:00:00Z,Clear,clear-night,0,0,-8.32,-22.88,-14.82,0.72,6.82,281,9.52,0.19,1024.43,NA,NA,27-137-7001
2013-01-21T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-8.27,-24.34,-15.28,0.7,8.14,280,8.27,0.51,1024.28,NA,NA,27-137-7001
2013-01-21T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-9.14,-27.88,-16.14,0.7,10.68,291,8.89,0.37,1024.05,NA,NA,27-137-7001
2013-01-21T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-10.5,-29.41,-18.42,0.67,10.52,296,9.04,0.29,1024.32,NA,NA,27-137-7001
2013-01-19T06:00:00Z,Light Snow,snow,0.0023,0.06,18.06,18.06,15.29,0.89,2.5,164,6.46,0.98,1008.76,snow,0.039,27-137-7001
2013-01-19T07:00:00Z,Overcast,cloudy,0,0,18.64,18.64,15.5,0.87,1.88,142,5.74,0.98,1008.27,NA,NA,27-137-7001
2013-01-19T08:00:00Z,Overcast,cloudy,0,0,19.05,13.13,16.38,0.89,3.99,151,7.63,1,1008.23,NA,NA,27-137-7001
2013-01-19T09:00:00Z,Flurries,snow,0.0012,0.02,19.61,19.61,16.77,0.88,2.53,134,6.39,0.96,1007.71,snow,0.019,27-137-7001
2013-01-19T10:00:00Z,Flurries,snow,9e-4,0.01,19.86,19.86,17.07,0.89,1.71,153,3.52,0.99,1006.85,snow,0.014,27-137-7001
2013-01-19T11:00:00Z,Light Snow,snow,0.0022,0.06,20.25,14.84,17.65,0.89,3.76,156,5.12,1,1005.72,snow,0.035,27-137-7001
2013-01-19T12:00:00Z,Light Snow,snow,0.0029,0.09,20.22,12.26,18.04,0.91,5.94,165,4.36,0.94,1005.53,snow,0.045,27-137-7001
2013-01-19T13:00:00Z,Light Snow,snow,0.0034,0.12,21.38,14.46,18.81,0.9,5.13,183,6.55,0.92,1004.62,snow,0.049,27-137-7001
2013-01-19T14:00:00Z,Flurries,snow,0.0017,0.04,21.78,15.61,19.49,0.91,4.54,195,5.12,0.95,1004.19,snow,0.024,27-137-7001
2013-01-19T15:00:00Z,Mostly Cloudy,partly-cloudy-day,8e-4,0.01,22.3,14.66,20.28,0.92,6.02,237,5.6,0.88,1003.7,snow,0.011,27-137-7001
2013-01-19T16:00:00Z,Overcast,cloudy,0,0,24.08,14.74,21.01,0.88,8.67,266,5.3,0.96,1003.23,NA,NA,27-137-7001
2013-01-19T17:00:00Z,Mostly Cloudy,partly-cloudy-day,0,0,25.06,13.54,19.72,0.8,13.09,293,5.55,0.93,1003.12,NA,NA,27-137-7001
2013-01-19T18:00:00Z,Overcast,cloudy,0,0,22.09,8.67,16.78,0.8,15.52,289,5.17,0.94,1003.07,NA,NA,27-137-7001
2013-01-19T19:00:00Z,Breezy and Overcast,wind,0,0,19.47,3.83,13.11,0.76,19.23,293,3.55,0.95,1003.19,NA,NA,27-137-7001
2013-01-19T20:00:00Z,Overcast,cloudy,0,0,15.34,-1.07,8.78,0.75,17.98,302,2.88,0.97,1004.35,NA,NA,27-137-7001
2013-01-19T21:00:00Z,Breezy and Overcast,wind,0,0,12.11,-5.35,5.57,0.74,18.15,298,2.08,1,1005.71,NA,NA,27-137-7001
2013-01-19T22:00:00Z,Breezy and Overcast,wind,0,0,8.05,-11.73,0.48,0.71,20.71,304,2.2,0.95,1008.14,NA,NA,27-137-7001
2013-01-19T23:00:00Z,Overcast,cloudy,0,0,4.96,-13.84,-2.41,0.71,16.5,310,3.63,0.97,1010.26,NA,NA,27-137-7001
2013-01-20T00:00:00Z,Breezy and Mostly Cloudy,wind,0,0,3.2,-17.53,-4.66,0.69,19.4,321,3.96,0.87,1012.43,NA,NA,27-137-7001
2013-01-20T01:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,2.06,-18.3,-6.66,0.66,17.88,321,5.58,0.85,1014.36,NA,NA,27-137-7001
2013-01-20T02:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,0.5,-19.51,-7.72,0.67,16.34,324,7.75,0.39,1016.57,NA,NA,27-137-7001
2013-01-20T03:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-0.3,-19.98,-7.42,0.71,15.33,322,8.67,0.42,1018.04,NA,NA,27-137-7001
2013-01-20T04:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-1.18,-19.15,-7.85,0.72,12.28,316,9.21,0.45,1019.46,NA,NA,27-137-7001
2013-01-20T05:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-2.52,-20.25,-9.14,0.72,11.49,319,8.09,0.5,1020.94,NA,NA,27-137-7001
2013-01-18T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-4.09,-14.12,-9.59,0.76,4.28,310,10,0.46,1026.8,NA,NA,27-137-7001
2013-01-18T07:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-1.82,-1.82,-6.68,0.79,1.91,54,10,0.86,1025.76,NA,NA,27-137-7001
2013-01-18T08:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-0.09,-0.09,-5.88,0.76,2.77,160,9.86,0.92,1024.83,NA,NA,27-137-7001
2013-01-18T09:00:00Z,Overcast,cloudy,0,0,2.15,-5.55,-3.62,0.76,3.54,139,9.44,1,1023.7,NA,NA,27-137-7001
2013-01-18T10:00:00Z,Overcast,cloudy,0,0,3.49,-3.56,-1.82,0.78,3.3,96,2.97,0.97,1022.36,NA,NA,27-137-7001
2013-01-18T11:00:00Z,Light Snow,snow,0.0051,0.22,3.86,-2.7,-0.75,0.81,3.09,108,1.62,1,1020.69,snow,0.096,27-137-7001
2013-01-18T12:00:00Z,Snow,snow,0.0083,0.43,5.96,-0.38,1.68,0.82,3.12,117,1.91,1,1018.88,snow,0.157,27-137-7001
2013-01-18T13:00:00Z,Light Snow,snow,0.0043,0.17,7.58,-1.69,2.91,0.81,5.06,103,2.32,1,1017.2,snow,0.081,27-137-7001
2013-01-18T14:00:00Z,Light Snow,snow,0.0063,0.29,8.92,-0.64,4.87,0.83,5.48,96,2.75,1,1015.77,snow,0.12,27-137-7001
2013-01-18T15:00:00Z,Light Snow,snow,0.0059,0.27,10.59,0.96,6.81,0.84,5.8,108,2.21,1,1015.18,snow,0.113,27-137-7001
2013-01-18T16:00:00Z,Light Snow,snow,0.006,0.27,13.06,3.77,8.8,0.83,5.91,111,4.4,1,1014.41,snow,0.114,27-137-7001
2013-01-18T17:00:00Z,Snow,snow,0.0098,0.5,14.39,7.26,10.34,0.84,4.33,114,6.02,0.99,1013.2,snow,0.186,27-137-7001
2013-01-18T18:00:00Z,Light Snow,snow,0.0074,0.37,16.22,9.88,11.84,0.82,3.98,116,4.15,0.98,1011.65,snow,0.137,27-137-7001
2013-01-18T19:00:00Z,Light Snow,snow,0.0021,0.05,16.87,10.29,12.27,0.82,4.23,112,3.18,0.99,1010.09,snow,0.037,27-137-7001
2013-01-18T20:00:00Z,Light Snow,snow,0.0035,0.12,17.39,11.19,12.92,0.82,4.01,118,2.69,0.98,1009.56,snow,0.062,27-137-7001
2013-01-18T21:00:00Z,Snow,snow,0.0093,0.5,17.91,17.91,14.01,0.84,2.87,113,3.29,0.99,1009.14,snow,0.16,27-137-7001
2013-01-18T22:00:00Z,Snow,snow,0.0089,0.47,18.14,18.14,14.03,0.84,1.98,114,6.35,0.99,1008.46,snow,0.151,27-137-7001
2013-01-18T23:00:00Z,Snow,snow,0.0108,0.52,18.28,18.28,14.32,0.84,0.79,171,8.71,1,1008.99,snow,0.182,27-137-7001
2013-01-19T00:00:00Z,Light Snow,snow,0.0038,0.14,18.35,18.35,14.76,0.86,0.71,217,9.41,0.97,1009.75,snow,0.064,27-137-7001
2013-01-19T01:00:00Z,Light Snow,snow,0.0042,0.16,17.95,17.95,14.83,0.87,0.59,60,9.38,0.99,1009.79,snow,0.072,27-137-7001
2013-01-19T02:00:00Z,Light Snow,snow,0.0074,0.37,17.55,17.55,14.64,0.88,1.66,257,9.56,0.98,1009.9,snow,0.13,27-137-7001
2013-01-19T03:00:00Z,Light Snow,snow,0.0041,0.16,17.51,17.51,14.65,0.88,0.4,215,8.4,0.97,1009.2,snow,0.071,27-137-7001
2013-01-19T04:00:00Z,Light Snow,snow,0.0041,0.16,17.43,17.43,14.62,0.88,2.44,183,8.88,0.94,1008.99,snow,0.071,27-137-7001
2013-01-19T05:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,17.59,17.59,15.14,0.9,2.36,119,9.13,0.93,1008.92,NA,NA,27-137-7001
2013-01-17T06:00:00Z,Partly Cloudy,partly-cloudy-night,0,0,-3.73,-15.23,-12.59,0.65,5.22,317,9.26,0.34,1024.82,NA,NA,27-137-7001
2013-01-17T07:00:00Z,Clear,clear-night,0,0,-6.22,-14.78,-13.69,0.69,3.37,301,10,0.17,1025.54,NA,NA,27-137-7001
2013-01-17T08:00:00Z,Clear,clear-night,0,0,-7.2,-18.6,-14,0.71,4.78,289,10,0.2,1026.01,NA,NA,27-137-7001
2013-01-17T09:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-7.11,-19.14,-14.14,0.7,5.17,279,10,0.67,1026.33,NA,NA,27-137-7001
2013-01-17T10:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-6.66,-17.23,-14.3,0.68,4.35,286,10,0.86,1026.3,NA,NA,27-137-7001
2013-01-17T11:00:00Z,Mostly Cloudy,partly-cloudy-night,0,0,-6.45,-18.82,-13.85,0.69,5.48,284,10,0.9,1026.48,NA,NA,27-137-7001
2013-01-17T12:00:00Z,Overcast,cloudy,0,0,-5.83,-18.86,-13.25,0.69,6.03,284,10,1,1026.69,NA,NA,27-137-7001
2013-01-17T13:00:00Z,Overcast,cloudy,0,0,-3.83,-11.82,-12.19,0.66,3.26,271,9.96,1,1027.03,NA,NA,27-137-7001
2013-01-17T14:00:00Z,Overcast,cloudy,0,0,-3.49,-13.07,-11.4,0.68,4.08,274,9.89,1,1027.37,NA,NA,27-137-7001
2013-01-17T15:00:00Z,Overcast,cloudy,0,0,-1.88,-13.66,-10.1,0.67,5.65,285,5.43,1,1028.56,NA,NA,27-137-7001
2013-01-17T16:00:00Z,Overcast,cloudy,0,0,-0.95,-11.24,-7.87,0.72,4.74,277,6.12,0.97,1029.13,NA,NA,27-137-7001
2013-01-17T17:00:00Z,Overcast,cloudy,0,0,1.55,-9.8,-7.51,0.65,5.82,289,7.7,0.95,1029.52,NA,NA,27-137-7001
2013-01-17T18:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,3.31,-8.72,-7.26,0.6,6.67,283,9.56,0.37,1028.88,NA,NA,27-137-7001
2013-01-17T19:00:00Z,Clear,clear-day,0,0,4.98,-7.61,-6.17,0.59,7.54,287,10,0.2,1028.56,NA,NA,27-137-7001
2013-01-17T20:00:00Z,Clear,clear-day,0,0,6.63,-6.19,-6.06,0.55,8.15,293,10,0.13,1028.11,NA,NA,27-137-7001
2013-01-17T21:00:00Z,Partly Cloudy,partly-cloudy-day,0,0,6.96,-6.22,-5.94,0.54,8.65,291,10,0.3,1028.2,NA,NA,27-137-7001
2013-01-17T22:00:00Z,Clear,clear-day,0,0,5.84,-6.69,-5.88,0.58,7.67,285,10,0.05,1028.52,NA,NA,27-137-7001
2013-01-17T23:00:00Z,Clear,clear-night,0,0,3.28,3.28,-6.84,0.62,2.53,284,10,0.01,1028.66,NA,NA,27-137-7001
2013-01-18T00:00:00Z,Clear,clear-night,0,0,-2.51,-2.51,-8.27,0.76,1.57,280,10,0.01,1028.87,NA,NA,27-137-7001
2013-01-18T01:00:00Z,Clear,clear-night,0,0,-4.94,-13.87,-10.38,0.77,3.63,277,10,0,1029.17,NA,NA,27-137-7001
2013-01-18T02:00:00Z,Clear,clear-night,0,0,-6.59,-6.59,-12.04,0.76,2.66,252,10,0,1028.97,NA,NA,27-137-7001
2013-01-18T03:00:00Z,Clear,clear-night,0,0,-8.34,-16.4,-13.8,0.76,3.03,256,10,0,1028.56,NA,NA,27-137-7001
2013-01-18T04:00:00Z,Clear,clear-night,0,0,-10.02,-19.47,-15.46,0.76,3.53,240,10,0,1028.34,NA,NA,27-137-7001
2013-01-18T05:00:00Z,Clear,clear-night,0,0,-7.62,-19.58,-12.52,0.78,5.07,293,10,0.1,1027.27,NA,NA,27-137-7001
